"","Area_Name","Area_Code","Area_Type","Sex","Age_group","Age_band_type","Year","Population","Data_type","Annual_change","Percentage"
"23725","Arun","E07000224","District","Female","35-39 years","5 years","2038",3973,"Projected - ONS",-45,0.040859772715586
"23726","Arun","E07000224","District","Female","40-44 years","5 years","2038",4536,"Projected - ONS",-19,0.0466498688743765
"23727","Arun","E07000224","District","Female","45-49 years","5 years","2038",5098,"Projected - ONS",-58,0.0524296806705404
"23728","Arun","E07000224","District","Female","5-9 years","5 years","2038",4022,"Projected - ONS",5,0.0413637064842906
"23729","Arun","E07000224","District","Female","50-54 years","5 years","2038",5462,"Projected - ONS",55,0.0561731886666324
"23730","Arun","E07000224","District","Female","55-59 years","5 years","2038",6009,"Projected - ONS",64,0.0617987350233969
"23731","Arun","E07000224","District","Female","60-64 years","5 years","2038",6389,"Projected - ONS",-57,0.0657067928215149
"23732","Arun","E07000224","District","Female","65-69 years","5 years","2038",7984,"Projected - ONS",-114,0.0821103512109837
"23733","Arun","E07000224","District","Female","70-74 years","5 years","2038",8544,"Projected - ONS",96,0.0878695942818944
"23734","Arun","E07000224","District","Female","75-79 years","5 years","2038",7458,"Projected - ONS",211,0.0767007764693783
"23735","Arun","E07000224","District","Female","80-84 years","5 years","2038",5663,"Projected - ONS",180,0.0582403455545843
"23736","Arun","E07000224","District","Female","85-89 years","5 years","2038",4227,"Projected - ONS",-97,0.043472000822749
"23737","Arun","E07000224","District","Female","90+ years","5 years","2038",3410,"Projected - ONS",195,0.0350696765567954
"23738","Arun","E07000224","District","Male","0-4 years","5 years","2038",4137,"Projected - ONS",30,0.045746574812292
"23739","Arun","E07000224","District","Male","10-14 years","5 years","2038",4505,"Projected - ONS",-4,0.0498158857939027
"23740","Arun","E07000224","District","Male","15-19 years","5 years","2038",4540,"Projected - ONS",-3,0.0502029126535667
"23741","Arun","E07000224","District","Male","20-24 years","5 years","2038",4108,"Projected - ONS",-30,0.0454258954142846
"23742","Arun","E07000224","District","Male","25-29 years","5 years","2038",4297,"Projected - ONS",37,0.0475158404564705
"23743","Arun","E07000224","District","Male","30-34 years","5 years","2038",3982,"Projected - ONS",120,0.044032598719494
"23744","Arun","E07000224","District","Male","35-39 years","5 years","2038",3925,"Projected - ONS",-39,0.0434022978337554
"23745","Arun","E07000224","District","Male","40-44 years","5 years","2038",4466,"Projected - ONS",-50,0.0493846272931341
"23746","Arun","E07000224","District","Male","45-49 years","5 years","2038",4929,"Projected - ONS",22,0.0545044397509759
"23747","Arun","E07000224","District","Male","5-9 years","5 years","2038",4346,"Projected - ONS",4,0.0480576780600002
"23748","Arun","E07000224","District","Male","50-54 years","5 years","2038",4956,"Projected - ONS",27,0.054803003328431
"23749","Arun","E07000224","District","Male","55-59 years","5 years","2038",5330,"Projected - ONS",101,0.0589386617716984
"23750","Arun","E07000224","District","Male","60-64 years","5 years","2038",5474,"Projected - ONS",-91,0.0605310008514591
"23751","Arun","E07000224","District","Male","65-69 years","5 years","2038",6983,"Projected - ONS",-78,0.0772173874581182
"23752","Arun","E07000224","District","Male","70-74 years","5 years","2038",7529,"Projected - ONS",77,0.0832550064688775
"23753","Arun","E07000224","District","Male","75-79 years","5 years","2038",6510,"Projected - ONS",217,0.0719869958975153
"23754","Arun","E07000224","District","Male","80-84 years","5 years","2038",4770,"Projected - ONS",122,0.0527462320170734
"23755","Arun","E07000224","District","Male","85-89 years","5 years","2038",3340,"Projected - ONS",-62,0.0369334203222275
"23756","Arun","E07000224","District","Male","90+ years","5 years","2038",2306,"Projected - ONS",155,0.0254995410967235
"23757","Chichester","E07000225","District","Female","0-4 years","5 years","2038",2755,"Projected - ONS",13,0.0396072342505535
"23758","Chichester","E07000225","District","Female","10-14 years","5 years","2038",3179,"Projected - ONS",-3,0.0457028666724173
"23759","Chichester","E07000225","District","Female","15-19 years","5 years","2038",3494,"Projected - ONS",-3,0.0502314615141321
"23760","Chichester","E07000225","District","Female","20-24 years","5 years","2038",3524,"Projected - ONS",-13,0.0506627562609621
"23761","Chichester","E07000225","District","Female","25-29 years","5 years","2038",2808,"Projected - ONS",9,0.0403691883032865
"23762","Chichester","E07000225","District","Female","30-34 years","5 years","2038",2646,"Projected - ONS",74,0.0380401966704046
"23763","Chichester","E07000225","District","Female","35-39 years","5 years","2038",2795,"Projected - ONS",-34,0.0401822939129935
"23764","Chichester","E07000225","District","Female","40-44 years","5 years","2038",3268,"Projected - ONS",-32,0.0469823744213462
"23765","Chichester","E07000225","District","Female","45-49 years","5 years","2038",3714,"Projected - ONS",-18,0.053394289657552
"23766","Chichester","E07000225","District","Female","5-9 years","5 years","2038",3059,"Projected - ONS",-2,0.0439776876850973
"23767","Chichester","E07000225","District","Female","50-54 years","5 years","2038",3940,"Projected - ONS",26,0.0566433767503378
"23768","Chichester","E07000225","District","Female","55-59 years","5 years","2038",4376,"Projected - ONS",36,0.0629115270709336
"23769","Chichester","E07000225","District","Female","60-64 years","5 years","2038",4519,"Projected - ONS",-73,0.0649673653641565
"23770","Chichester","E07000225","District","Female","65-69 years","5 years","2038",5332,"Projected - ONS",-66,0.0766554530032491
"23771","Chichester","E07000225","District","Female","70-74 years","5 years","2038",5718,"Projected - ONS",20,0.0822047787457949
"23772","Chichester","E07000225","District","Female","75-79 years","5 years","2038",5015,"Projected - ONS",111,0.0720981051784123
"23773","Chichester","E07000225","District","Female","80-84 years","5 years","2038",3909,"Projected - ONS",129,0.0561977055119469
"23774","Chichester","E07000225","District","Female","85-89 years","5 years","2038",2881,"Projected - ONS",-59,0.0414186721872394
"23775","Chichester","E07000225","District","Female","90+ years","5 years","2038",2626,"Projected - ONS",148,0.0377526668391846
"23776","Chichester","E07000225","District","Male","0-4 years","5 years","2038",2951,"Projected - ONS",15,0.0445736726833321
"23777","Chichester","E07000225","District","Male","10-14 years","5 years","2038",3411,"Projected - ONS",-3,0.0515217883845631
"23778","Chichester","E07000225","District","Male","15-19 years","5 years","2038",3658,"Projected - ONS",-3,0.0552526244241371
"23779","Chichester","E07000225","District","Male","20-24 years","5 years","2038",4013,"Projected - ONS",-27,0.0606147571935654
"23780","Chichester","E07000225","District","Male","25-29 years","5 years","2038",3318,"Projected - ONS",18,0.0501170606449664
"23781","Chichester","E07000225","District","Male","30-34 years","5 years","2038",2876,"Projected - ONS",82,0.0434408277320444
"23782","Chichester","E07000225","District","Male","35-39 years","5 years","2038",2712,"Projected - ONS",-33,0.040963673438562
"23783","Chichester","E07000225","District","Male","40-44 years","5 years","2038",3109,"Projected - ONS",-15,0.0469601993807114
"23784","Chichester","E07000225","District","Male","45-49 years","5 years","2038",3502,"Projected - ONS",1,0.0528963069254588
"23785","Chichester","E07000225","District","Male","5-9 years","5 years","2038",3249,"Projected - ONS",-3,0.0490748432897817
"23786","Chichester","E07000225","District","Male","50-54 years","5 years","2038",3691,"Projected - ONS",28,0.0557510762027037
"23787","Chichester","E07000225","District","Male","55-59 years","5 years","2038",3975,"Projected - ONS",57,0.0600407824182464
"23788","Chichester","E07000225","District","Male","60-64 years","5 years","2038",4140,"Projected - ONS",-63,0.0625330413110792
"23789","Chichester","E07000225","District","Male","65-69 years","5 years","2038",4882,"Projected - ONS",-63,0.0737406540291519
"23790","Chichester","E07000225","District","Male","70-74 years","5 years","2038",5035,"Projected - ONS",-6,0.0760516577297787
"23791","Chichester","E07000225","District","Male","75-79 years","5 years","2038",4418,"Projected - ONS",154,0.0667321199305188
"23792","Chichester","E07000225","District","Male","80-84 years","5 years","2038",3348,"Projected - ONS",78,0.0505701986254815
"23793","Chichester","E07000225","District","Male","85-89 years","5 years","2038",2278,"Projected - ONS",-13,0.0344082773204441
"23794","Chichester","E07000225","District","Male","90+ years","5 years","2038",1639,"Projected - ONS",95,0.0247564383354732
"23795","Crawley","E07000226","District","Female","0-4 years","5 years","2038",3569,"Projected - ONS",22,0.0590747330960854
"23796","Crawley","E07000226","District","Female","10-14 years","5 years","2038",3479,"Projected - ONS",-15,0.0575850368286022
"23797","Crawley","E07000226","District","Female","15-19 years","5 years","2038",3335,"Projected - ONS",-20,0.055201522800629
"23798","Crawley","E07000226","District","Female","20-24 years","5 years","2038",3115,"Projected - ONS",-4,0.05156004303567
"23799","Crawley","E07000226","District","Female","25-29 years","5 years","2038",4193,"Projected - ONS",-2,0.0694032938839692
"23800","Crawley","E07000226","District","Female","30-34 years","5 years","2038",4127,"Projected - ONS",124,0.0683108499544815
"23801","Crawley","E07000226","District","Female","35-39 years","5 years","2038",3777,"Projected - ONS",-31,0.0625175866920467
"23802","Crawley","E07000226","District","Female","40-44 years","5 years","2038",3922,"Projected - ONS",-57,0.0649176529007697
"23803","Crawley","E07000226","District","Female","45-49 years","5 years","2038",4051,"Projected - ONS",-44,0.0670528842174957
"23804","Crawley","E07000226","District","Female","5-9 years","5 years","2038",3477,"Projected - ONS",-5,0.0575519324671025
"23805","Crawley","E07000226","District","Female","50-54 years","5 years","2038",4020,"Projected - ONS",-20,0.0665397666142514
"23806","Crawley","E07000226","District","Female","55-59 years","5 years","2038",4001,"Projected - ONS",61,0.066225275180005
"23807","Crawley","E07000226","District","Female","60-64 years","5 years","2038",3258,"Projected - ONS",11,0.0539270048828933
"23808","Crawley","E07000226","District","Female","65-69 years","5 years","2038",3088,"Projected - ONS",-18,0.051113134155425
"23809","Crawley","E07000226","District","Female","70-74 years","5 years","2038",2869,"Projected - ONS",41,0.0474882065712158
"23810","Crawley","E07000226","District","Female","75-79 years","5 years","2038",2351,"Projected - ONS",28,0.0389141769428122
"23811","Crawley","E07000226","District","Female","80-84 years","5 years","2038",1790,"Projected - ONS",76,0.0296284035421667
"23812","Crawley","E07000226","District","Female","85-89 years","5 years","2038",1187,"Projected - ONS",-11,0.019647438550029
"23813","Crawley","E07000226","District","Female","90+ years","5 years","2038",806,"Projected - ONS",52,0.0133410576843499
"23814","Crawley","E07000226","District","Male","0-4 years","5 years","2038",3770,"Projected - ONS",26,0.0607016922408102
"23815","Crawley","E07000226","District","Male","10-14 years","5 years","2038",3796,"Projected - ONS",-17,0.0611203246010917
"23816","Crawley","E07000226","District","Male","15-19 years","5 years","2038",3788,"Projected - ONS",-21,0.060991514644082
"23817","Crawley","E07000226","District","Male","20-24 years","5 years","2038",3524,"Projected - ONS",-45,0.0567407860627627
"23818","Crawley","E07000226","District","Male","25-29 years","5 years","2038",4239,"Projected - ONS",32,0.0682531759705025
"23819","Crawley","E07000226","District","Male","30-34 years","5 years","2038",4201,"Projected - ONS",128,0.0676413286747066
"23820","Crawley","E07000226","District","Male","35-39 years","5 years","2038",4006,"Projected - ONS",-38,0.0645015859725957
"23821","Crawley","E07000226","District","Male","40-44 years","5 years","2038",4282,"Projected - ONS",-19,0.0689455294894295
"23822","Crawley","E07000226","District","Male","45-49 years","5 years","2038",4225,"Projected - ONS",-59,0.0680277585457356
"23823","Crawley","E07000226","District","Male","5-9 years","5 years","2038",3767,"Projected - ONS",-5,0.0606533885069316
"23824","Crawley","E07000226","District","Male","50-54 years","5 years","2038",4085,"Projected - ONS",-18,0.0657735842980662
"23825","Crawley","E07000226","District","Male","55-59 years","5 years","2038",4077,"Projected - ONS",68,0.0656447743410566
"23826","Crawley","E07000226","District","Male","60-64 years","5 years","2038",3367,"Projected - ONS",15,0.0542128906564477
"23827","Crawley","E07000226","District","Male","65-69 years","5 years","2038",3095,"Projected - ONS",-5,0.0498333521181187
"23828","Crawley","E07000226","District","Male","70-74 years","5 years","2038",2734,"Projected - ONS",42,0.0440208028080571
"23829","Crawley","E07000226","District","Male","75-79 years","5 years","2038",2178,"Projected - ONS",49,0.0350685107958845
"23830","Crawley","E07000226","District","Male","80-84 years","5 years","2038",1509,"Projected - ONS",48,0.0242967781409503
"23831","Crawley","E07000226","District","Male","85-89 years","5 years","2038",900,"Projected - ONS",12,0.0144911201635886
"23832","Crawley","E07000226","District","Male","90+ years","5 years","2038",564,"Projected - ONS",34,0.00908110196918222
"23833","England","E92000001","Country","Female","0-4 years","5 years","2038",1611493,"Projected - ONS",8703,0.0522624433802153
"23834","England","E92000001","Country","Female","10-14 years","5 years","2038",1677613,"Projected - ONS",-4313,0.0544067857734493
"23835","England","E92000001","Country","Female","15-19 years","5 years","2038",1728478,"Projected - ONS",-2804,0.0560563921834893
"23836","England","E92000001","Country","Female","20-24 years","5 years","2038",1819511,"Projected - ONS",-10806,0.059008689840526
"23837","England","E92000001","Country","Female","25-29 years","5 years","2038",1924150,"Projected - ONS",10782,0.0624022446452086
"23838","England","E92000001","Country","Female","30-34 years","5 years","2038",1794055,"Projected - ONS",50342,0.0581831245053451
"23839","England","E92000001","Country","Female","35-39 years","5 years","2038",1671765,"Projected - ONS",-21041,0.0542171288721239
"23840","England","E92000001","Country","Female","40-44 years","5 years","2038",1803211,"Projected - ONS",-21368,0.0584800633884735
"23841","England","E92000001","Country","Female","45-49 years","5 years","2038",1915552,"Projected - ONS",-15017,0.0621234022995186
"23842","England","E92000001","Country","Female","5-9 years","5 years","2038",1628855,"Projected - ONS",-1897,0.0528255116293279
"23843","England","E92000001","Country","Female","50-54 years","5 years","2038",1898594,"Projected - ONS",12314,0.0615734362029599
"23844","England","E92000001","Country","Female","55-59 years","5 years","2038",1852592,"Projected - ONS",38002,0.0600815420896273
"23845","England","E92000001","Country","Female","60-64 years","5 years","2038",1665705,"Projected - ONS",-25526,0.0540205965838148
"23846","England","E92000001","Country","Female","65-69 years","5 years","2038",1823070,"Projected - ONS",-24918,0.0591241120210693
"23847","England","E92000001","Country","Female","70-74 years","5 years","2038",1805063,"Projected - ONS",5710,0.0585401257313693
"23848","England","E92000001","Country","Female","75-79 years","5 years","2038",1540081,"Projected - ONS",44869,0.0499464757609529
"23849","England","E92000001","Country","Female","80-84 years","5 years","2038",1164062,"Projected - ONS",27818,0.0377517769956557
"23850","England","E92000001","Country","Female","85-89 years","5 years","2038",845152,"Projected - ONS",-10984,0.0274091842457123
"23851","England","E92000001","Country","Female","90+ years","5 years","2038",665626,"Projected - ONS",38709,0.0215869638511611
"23852","England","E92000001","Country","Male","0-4 years","5 years","2038",1690939,"Projected - ONS",9202,0.0554555704998387
"23853","England","E92000001","Country","Male","10-14 years","5 years","2038",1761980,"Projected - ONS",-4545,0.0577854116022552
"23854","England","E92000001","Country","Male","15-19 years","5 years","2038",1821146,"Projected - ONS",-2872,0.0597258034698467
"23855","England","E92000001","Country","Male","20-24 years","5 years","2038",1921304,"Projected - ONS",-12614,0.0630105576981914
"23856","England","E92000001","Country","Male","25-29 years","5 years","2038",2024938,"Projected - ONS",12344,0.0664093098667677
"23857","England","E92000001","Country","Male","30-34 years","5 years","2038",1886073,"Projected - ONS",52525,0.0618551315093816
"23858","England","E92000001","Country","Male","35-39 years","5 years","2038",1751085,"Projected - ONS",-21416,0.0574281021779674
"23859","England","E92000001","Country","Male","40-44 years","5 years","2038",1878627,"Projected - ONS",-19311,0.0616109345407495
"23860","England","E92000001","Country","Male","45-49 years","5 years","2038",1947628,"Projected - ONS",-942,0.0638738723640887
"23861","England","E92000001","Country","Male","5-9 years","5 years","2038",1709743,"Projected - ONS",-1957,0.0560722613134511
"23862","England","E92000001","Country","Male","50-54 years","5 years","2038",1863621,"Projected - ONS",16466,0.061118801890831
"23863","England","E92000001","Country","Male","55-59 years","5 years","2038",1792427,"Projected - ONS",33361,0.0587839430424837
"23864","England","E92000001","Country","Male","60-64 years","5 years","2038",1601965,"Projected - ONS",-23357,0.0525376036603178
"23865","England","E92000001","Country","Male","65-69 years","5 years","2038",1717677,"Projected - ONS",-19863,0.0563324625959017
"23866","England","E92000001","Country","Male","70-74 years","5 years","2038",1657098,"Projected - ONS",5264,0.0543457303688315
"23867","England","E92000001","Country","Male","75-79 years","5 years","2038",1375280,"Projected - ONS",39389,0.0451033047301045
"23868","England","E92000001","Country","Male","80-84 years","5 years","2038",985532,"Projected - ONS",25928,0.0323212364880383
"23869","England","E92000001","Country","Male","85-89 years","5 years","2038",656716,"Projected - ONS",-5685,0.0215374773639806
"23870","England","E92000001","Country","Male","90+ years","5 years","2038",448000,"Projected - ONS",28960,0.0146924848169731
"23871","Horsham","E07000227","District","Female","0-4 years","5 years","2038",3503,"Projected - ONS",15,0.0431096015161584
"23872","Horsham","E07000227","District","Female","10-14 years","5 years","2038",4547,"Projected - ONS",-6,0.0559575672549164
"23873","Horsham","E07000227","District","Female","15-19 years","5 years","2038",4208,"Projected - ONS",3,0.0517856703339979
"23874","Horsham","E07000227","District","Female","20-24 years","5 years","2038",2701,"Projected - ONS",-9,0.033239804080829
"23875","Horsham","E07000227","District","Female","25-29 years","5 years","2038",3380,"Projected - ONS",13,0.0415959044032588
"23876","Horsham","E07000227","District","Female","30-34 years","5 years","2038",3519,"Projected - ONS",101,0.0433065052056413
"23877","Horsham","E07000227","District","Female","35-39 years","5 years","2038",3838,"Projected - ONS",-48,0.0472322725147062
"23878","Horsham","E07000227","District","Female","40-44 years","5 years","2038",4576,"Projected - ONS",-67,0.0563144551921042
"23879","Horsham","E07000227","District","Female","45-49 years","5 years","2038",5077,"Projected - ONS",-14,0.0624800019690369
"23880","Horsham","E07000227","District","Female","5-9 years","5 years","2038",3987,"Projected - ONS",-12,0.0490659381230156
"23881","Horsham","E07000227","District","Female","50-54 years","5 years","2038",5190,"Projected - ONS",34,0.0638706342760098
"23882","Horsham","E07000227","District","Female","55-59 years","5 years","2038",5347,"Projected - ONS",53,0.0658027517290605
"23883","Horsham","E07000227","District","Female","60-64 years","5 years","2038",5051,"Projected - ONS",-73,0.0621600334736272
"23884","Horsham","E07000227","District","Female","65-69 years","5 years","2038",5667,"Projected - ONS",-72,0.0697408255187182
"23885","Horsham","E07000227","District","Female","70-74 years","5 years","2038",5968,"Projected - ONS",6,0.0734450761771149
"23886","Horsham","E07000227","District","Female","75-79 years","5 years","2038",5200,"Projected - ONS",191,0.0639936990819365
"23887","Horsham","E07000227","District","Female","80-84 years","5 years","2038",4054,"Projected - ONS",120,0.0498904723227252
"23888","Horsham","E07000227","District","Female","85-89 years","5 years","2038",3011,"Projected - ONS",-52,0.0370548130645598
"23889","Horsham","E07000227","District","Female","90+ years","5 years","2038",2434,"Projected - ONS",142,0.0299539737625834
"23890","Horsham","E07000227","District","Male","0-4 years","5 years","2038",3612,"Projected - ONS",19,0.04663172299827
"23891","Horsham","E07000227","District","Male","10-14 years","5 years","2038",4616,"Projected - ONS",-8,0.0595935862015544
"23892","Horsham","E07000227","District","Male","15-19 years","5 years","2038",4345,"Projected - ONS",1,0.0560949159544527
"23893","Horsham","E07000227","District","Male","20-24 years","5 years","2038",3047,"Projected - ONS",-24,0.0393374473908441
"23894","Horsham","E07000227","District","Male","25-29 years","5 years","2038",3633,"Projected - ONS",26,0.0469028376668646
"23895","Horsham","E07000227","District","Male","30-34 years","5 years","2038",3496,"Projected - ONS",96,0.0451341372098428
"23896","Horsham","E07000227","District","Male","35-39 years","5 years","2038",3678,"Projected - ONS",-35,0.0474837976709959
"23897","Horsham","E07000227","District","Male","40-44 years","5 years","2038",4405,"Projected - ONS",-44,0.0568695292932944
"23898","Horsham","E07000227","District","Male","45-49 years","5 years","2038",4856,"Projected - ONS",-10,0.0626920395569212
"23899","Horsham","E07000227","District","Male","5-9 years","5 years","2038",4091,"Projected - ONS",-14,0.0528157194866896
"23900","Horsham","E07000227","District","Male","50-54 years","5 years","2038",4902,"Projected - ONS",77,0.0632859097833665
"23901","Horsham","E07000227","District","Male","55-59 years","5 years","2038",5034,"Projected - ONS",22,0.0649900591288182
"23902","Horsham","E07000227","District","Male","60-64 years","5 years","2038",4736,"Projected - ONS",-17,0.0611428128792378
"23903","Horsham","E07000227","District","Male","65-69 years","5 years","2038",5239,"Projected - ONS",-117,0.067636654703194
"23904","Horsham","E07000227","District","Male","70-74 years","5 years","2038",5427,"Projected - ONS",28,0.0700637764982313
"23905","Horsham","E07000227","District","Male","75-79 years","5 years","2038",4709,"Projected - ONS",145,0.060794236876759
"23906","Horsham","E07000227","District","Male","80-84 years","5 years","2038",3421,"Projected - ONS",92,0.0441658705362906
"23907","Horsham","E07000227","District","Male","85-89 years","5 years","2038",2416,"Projected - ONS",-4,0.0311910971106922
"23908","Horsham","E07000227","District","Male","90+ years","5 years","2038",1795,"Projected - ONS",115,0.0231738490536807
"23909","Mid Sussex","E07000228","District","Female","0-4 years","5 years","2038",4275,"Projected - ONS",17,0.0486608311611442
"23910","Mid Sussex","E07000228","District","Female","10-14 years","5 years","2038",5086,"Projected - ONS",-8,0.0578921607685566
"23911","Mid Sussex","E07000228","District","Female","15-19 years","5 years","2038",4645,"Projected - ONS",4,0.052872411869828
"23912","Mid Sussex","E07000228","District","Female","20-24 years","5 years","2038",2949,"Projected - ONS",-3,0.0335674365132665
"23913","Mid Sussex","E07000228","District","Female","25-29 years","5 years","2038",3855,"Projected - ONS",7,0.0438801179242598
"23914","Mid Sussex","E07000228","District","Female","30-34 years","5 years","2038",4259,"Projected - ONS",129,0.04847870875212
"23915","Mid Sussex","E07000228","District","Female","35-39 years","5 years","2038",4714,"Projected - ONS",-52,0.0536578147587447
"23916","Mid Sussex","E07000228","District","Female","40-44 years","5 years","2038",5622,"Projected - ONS",-47,0.0639932614708661
"23917","Mid Sussex","E07000228","District","Female","45-49 years","5 years","2038",6090,"Projected - ONS",-78,0.0693203419348229
"23918","Mid Sussex","E07000228","District","Female","5-9 years","5 years","2038",4793,"Projected - ONS",-15,0.0545570441533015
"23919","Mid Sussex","E07000228","District","Female","50-54 years","5 years","2038",5965,"Projected - ONS",53,0.0678975106143217
"23920","Mid Sussex","E07000228","District","Female","55-59 years","5 years","2038",5937,"Projected - ONS",125,0.0675787963985294
"23921","Mid Sussex","E07000228","District","Female","60-64 years","5 years","2038",5198,"Projected - ONS",-63,0.0591670176317257
"23922","Mid Sussex","E07000228","District","Female","65-69 years","5 years","2038",5423,"Projected - ONS",-14,0.0617281140086281
"23923","Mid Sussex","E07000228","District","Female","70-74 years","5 years","2038",5366,"Projected - ONS",25,0.0610793029264795
"23924","Mid Sussex","E07000228","District","Female","75-79 years","5 years","2038",4631,"Projected - ONS",128,0.0527130547619319
"23925","Mid Sussex","E07000228","District","Female","80-84 years","5 years","2038",3677,"Projected - ONS",97,0.041854006123866
"23926","Mid Sussex","E07000228","District","Female","85-89 years","5 years","2038",2906,"Projected - ONS",-63,0.033077982539014
"23927","Mid Sussex","E07000228","District","Female","90+ years","5 years","2038",2462,"Projected - ONS",145,0.0280240856885934
"23928","Mid Sussex","E07000228","District","Male","0-4 years","5 years","2038",4429,"Projected - ONS",18,0.0530978756054285
"23929","Mid Sussex","E07000228","District","Male","10-14 years","5 years","2038",5338,"Projected - ONS",-9,0.0639955881647725
"23930","Mid Sussex","E07000228","District","Male","15-19 years","5 years","2038",4977,"Projected - ONS",6,0.0596676737160121
"23931","Mid Sussex","E07000228","District","Male","20-24 years","5 years","2038",3129,"Projected - ONS",-12,0.0375125881168177
"23932","Mid Sussex","E07000228","District","Male","25-29 years","5 years","2038",3785,"Projected - ONS",31,0.0453771639572244
"23933","Mid Sussex","E07000228","District","Male","30-34 years","5 years","2038",3890,"Projected - ONS",108,0.0466359756389968
"23934","Mid Sussex","E07000228","District","Male","35-39 years","5 years","2038",4327,"Projected - ONS",-50,0.0518750299717067
"23935","Mid Sussex","E07000228","District","Male","40-44 years","5 years","2038",5313,"Projected - ONS",-46,0.0636958710976838
"23936","Mid Sussex","E07000228","District","Male","45-49 years","5 years","2038",5740,"Projected - ONS",-25,0.0688150386035582
"23937","Mid Sussex","E07000228","District","Male","5-9 years","5 years","2038",4948,"Projected - ONS",-15,0.0593200019181892
"23938","Mid Sussex","E07000228","District","Male","50-54 years","5 years","2038",5729,"Projected - ONS",27,0.0686831630940392
"23939","Mid Sussex","E07000228","District","Male","55-59 years","5 years","2038",5631,"Projected - ONS",54,0.0675082721910516
"23940","Mid Sussex","E07000228","District","Male","60-64 years","5 years","2038",4995,"Projected - ONS",8,0.0598834700043159
"23941","Mid Sussex","E07000228","District","Male","65-69 years","5 years","2038",5112,"Projected - ONS",-61,0.0612861458782909
"23942","Mid Sussex","E07000228","District","Male","70-74 years","5 years","2038",4916,"Projected - ONS",52,0.0589363640723157
"23943","Mid Sussex","E07000228","District","Male","75-79 years","5 years","2038",4007,"Projected - ONS",144,0.0480386515129718
"23944","Mid Sussex","E07000228","District","Male","80-84 years","5 years","2038",3042,"Projected - ONS",82,0.0364695727233492
"23945","Mid Sussex","E07000228","District","Male","85-89 years","5 years","2038",2241,"Projected - ONS",-53,0.0268666378938282
"23946","Mid Sussex","E07000228","District","Male","90+ years","5 years","2038",1863,"Projected - ONS",126,0.0223349158394476
"23947","South East","E12000008","Region","Female","0-4 years","5 years","2038",254062,"Projected - ONS",1431,0.0497508365500301
"23948","South East","E12000008","Region","Female","10-14 years","5 years","2038",277628,"Projected - ONS",-652,0.054365569229998
"23949","South East","E12000008","Region","Female","15-19 years","5 years","2038",284447,"Projected - ONS",-525,0.0557008769676158
"23950","South East","E12000008","Region","Female","20-24 years","5 years","2038",276234,"Projected - ONS",-1452,0.0540925938690596
"23951","South East","E12000008","Region","Female","25-29 years","5 years","2038",278405,"Projected - ONS",1359,0.0545177226413676
"23952","South East","E12000008","Region","Female","30-34 years","5 years","2038",266744,"Projected - ONS",7887,0.0522342465410066
"23953","South East","E12000008","Region","Female","35-39 years","5 years","2038",263171,"Projected - ONS",-3104,0.0515345758346701
"23954","South East","E12000008","Region","Female","40-44 years","5 years","2038",293987,"Projected - ONS",-3285,0.0575690153774815
"23955","South East","E12000008","Region","Female","45-49 years","5 years","2038",316514,"Projected - ONS",-2397,0.0619802893773812
"23956","South East","E12000008","Region","Female","5-9 years","5 years","2038",264683,"Projected - ONS",-381,0.0518306581486866
"23957","South East","E12000008","Region","Female","50-54 years","5 years","2038",318151,"Projected - ONS",714,0.0623008493959294
"23958","South East","E12000008","Region","Female","55-59 years","5 years","2038",320168,"Projected - ONS",4778,0.0626958216362543
"23959","South East","E12000008","Region","Female","60-64 years","5 years","2038",293023,"Projected - ONS",-3506,0.0573802433201323
"23960","South East","E12000008","Region","Female","65-69 years","5 years","2038",315342,"Projected - ONS",-2882,0.0617507864196912
"23961","South East","E12000008","Region","Female","70-74 years","5 years","2038",316165,"Projected - ONS",1316,0.0619119476263285
"23962","South East","E12000008","Region","Female","75-79 years","5 years","2038",271545,"Projected - ONS",8675,0.0531743862166633
"23963","South East","E12000008","Region","Female","80-84 years","5 years","2038",208251,"Projected - ONS",5284,0.0407800515715861
"23964","South East","E12000008","Region","Female","85-89 years","5 years","2038",156687,"Projected - ONS",-2624,0.0306827047197714
"23965","South East","E12000008","Region","Female","90+ years","5 years","2038",131481,"Projected - ONS",7627,0.0257468245563465
"23966","South East","E12000008","Region","Male","0-4 years","5 years","2038",266540,"Projected - ONS",1517,0.0531614021175207
"23967","South East","E12000008","Region","Male","10-14 years","5 years","2038",292477,"Projected - ONS",-697,0.0583345366816467
"23968","South East","E12000008","Region","Male","15-19 years","5 years","2038",301723,"Projected - ONS",-562,0.0601786513510344
"23969","South East","E12000008","Region","Male","20-24 years","5 years","2038",299410,"Projected - ONS",-1915,0.0597173235086924
"23970","South East","E12000008","Region","Male","25-29 years","5 years","2038",302637,"Projected - ONS",1775,0.0603609486480083
"23971","South East","E12000008","Region","Male","30-34 years","5 years","2038",278117,"Projected - ONS",8213,0.0554704347291908
"23972","South East","E12000008","Region","Male","35-39 years","5 years","2038",268134,"Projected - ONS",-3122,0.0534793254122432
"23973","South East","E12000008","Region","Male","40-44 years","5 years","2038",299681,"Projected - ONS",-2617,0.0597713744577952
"23974","South East","E12000008","Region","Male","45-49 years","5 years","2038",316198,"Projected - ONS",-622,0.0630656900531095
